Snowball Map,ID,Name,Opening Hours,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact Email,Contact Phone,Established,Estimated Employees,Business Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range
47782,1ca098be5139dfee,Pho Binh Dan,"Mon-Fri 10am-8pm, Sat Closed, Sun Noon-7pm",11121 156 St NW,Edmonton,AB,T5M 1X9,Canada,,,,,2018,,(780) 447-3360,0,,Vietnamese; Chinese,$$$
47783,1d0c0116bf033133,Ken's Chinese Restaurant,"Mon-Fri 11am-11pm, Sat-Sun 4pm-11pm",Glenmore Trl SE,Calgary,AB,T2C 2E6,Canada,,,,,,,(403) 279-4471,0,,Chinese,$$
47784,1d87d67d5f877c9b,Golden Island Chinese Restaurant,"Mon 5pm-9pm, Tue Closed, Wed-Sun 5pm-9pm",122 16 Ave NE,Calgary,AB,T2E 1J5,Canada,,,,,,,(403) 230-3088,0,,Chinese,$$
47785,1ddb6a6650567db5,Spirit Bistro,"Mon-Thu 11:30am-10pm, Fri-Sat Noon-Midnight, Sun 1pm-10pm",10824 97 St NW,Edmonton,AB,T5H 2M3,Canada,,,,,,,(780) 425-0183,0,,Chinese,$$
47786,1de88c4e1a669abe,Ben Wong Restaurant,"Mon Closed, Tue-Thu 11am-9:30pm, Fri-Sat 11am-8:30pm, Sun 11am-9pm",13249 20 Ave,Crowsnest Pass,AB,T0K 0E0,Canada,Ben,Wong,,,,,(403) 562-8388,1,,Chinese,$$
47787,1e2ea0a4045f0ec0,Bacchus 14th,Daily 6pm-3am,270 14 Ave SE,Calgary,AB,T2G 0L3,Canada,,,,,,,(403) 500-8885,0,,Korean; Japanese,
47788,1e37cb93d5417707,Mio Stone Grill & Sushi,"Mon 11am-9pm, Tue Closed, Wed-Sun 11am-9pm",2100 Market St SE,Airdrie,AB,T4A 0R8,Canada,Lauren,Fung,,,,,(587) 775-9987,1,miosushistonegrill@outlook.com,Japanese,$$
47789,1f0bffd3f60b86c0,Chili Hot Pot,Daily 11am-Midnight,7219 104 St NW,Edmonton,AB,T6E 4B8,Canada,Kin,Lau,,,2013,,(780) 989-0831,1,1688698@gmail.com,Chinese,$$
47790,1fd7796e4c4dec37,Lemon Garden,Daily 11am-8:30pm,2913 Richmond Rd SW,Calgary,AB,T3E 4N3,Canada,Jackie,Wang,,,,,(403) 249-3111,1,,Chinese,$$
47791,1ffb8c4d27533985,Momoko Sushi,"Mon-Fri 11:30am-9pm, Sat 12:30pm-9pm, Sun 12:30pm-8:30pm",1161 Northmount Dr NW,Calgary,AB,T2L 0C5,Canada,,,,,,,(403) 312-0866,0,,Japanese,$$
47792,201c85b98ac4f4d5,Wok House,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",388 St Albert Trl,St Albert,AB,T8N 5N6,Canada,,,info@wokhousestalbert.com,,,,(780) 458-7755,0,info@wokhousestalbert.com,Chinese,$$
47793,207ceca3a1160067,Mega Restaurant & Convenience Store,"Mon Noon-8pm, Tue Closed, Wed-Sun Noon-8pm",5433 55 Ave,Wetaskiwin,AB,T9A 1A4,Canada,Susan,Cheng,,,,,(780) 352-3848,1,,Chinese,
47794,213c03f1ad465bb5,Wow Bao (CGY18-1),,12127 44 St SE,Calgary,AB,T2Z 4H3,Canada,,,,,,,(855) 414-6354,0,,Chinese,$
47795,2182168f6557bb52,TanJiang Restaurant,"Mon-Thu Noon-Midnight, Fri-Sat Noon-1am, Sun 4pm-11pm",10809 82 Ave NW,Edmonton,AB,T6E 2B2,Canada,,,,,,,(587) 525-0968,0,,Chinese,
47796,21e48a7720f00237,Saigonese Express,,1505 3 Ave S,Lethbridge,AB,T1J 0K9,Canada,,,,,,,(403) 894-9688,0,,Chinese,
47797,2218675f43fced18,Ruby Queen,"Mon-Tue 4pm-10:30pm, Wed Closed, Thu-Sun 4pm-10:30pm",5401 Temple Dr NE,Calgary,AB,T1Y 3R7,Canada,,,,,,,(403) 285-2933,0,,Chinese,$$
47798,225cee02c857fa74,Sumo Lounge,"Mon-Fri 11am-10pm, Sat 2pm-10pm, Sun 4pm-9pm",200 Barclay Pde SW,Calgary,AB,T2P 4R5,Canada,David,Lam,,,,,(403) 290-1433,1,,Japanese,$$
47799,2260deb67265818e,Globefish Chinook,"Mon-Thu Noon-8pm, Fri-Sat Noon-8:30pm, Sun Noon-7:30pm",6455 MacLeod Trl SW,Calgary,AB,T2H 0K3,Canada,,,chinook.globefish@gmail.com,,,,(403) 457-1500,0,chinook.globefish@gmail.com,Japanese,$$
47800,22612cf252f65ac4,China Burger and BBQ,,10371 78 Ave NW,Edmonton,AB,T6E 6T3,Canada,,,,,,,(780) 988-1898,0,,Chinese,
47801,22741109da47a644,Tanuki Sushi - Original Downtown Kyoto Since 1999,,10128 109 St NW,Edmonton,AB,T5J 1M7,Canada,,,,,,,(780) 420-1750,0,,Japanese,
47802,228f158fc622f77f,Nojomi Japanese & Korean Cuisine,,304 Main St SE,Airdrie,AB,T4B 3C3,Canada,,,,,,,(403) 948-6827,0,,Korean; Japanese,
47803,22b118b73ef9e278,China Kitchen,,1020 Sherwood Dr,Strathcona County,AB,T8A 2G4,Canada,,,,,,,(780) 449-3307,0,,Chinese,$
47804,22d6d7dd04593f64,Blue Diamond Restaurant,Daily Noon-10pm,384 Silin Forest Rd,Wood Buffalo,AB,T9H 4A3,Canada,Ken,Yu,,,,,(780) 791-1800,1,,American; Chinese,$$
47805,22e45e13071c7590,Lee Garden Restaurant,"Mon 4pm-9pm, Tue-Thu Noon-9pm, Fri-Sat Noon-11pm, Sun Noon-10pm",8404 182 St NW,Edmonton,AB,T5T 1Y7,Canada,Chiu,Lau,,,,,(780) 444-0888,2,,Chinese,$
47806,232c9702332daf47,Happy Palace Restaurant,"Mon-Thu 4pm-10:30pm, Fri-Sat 4pm-11:30pm, Sun 4pm-10:30pm",9228 144 Ave NW,Edmonton,AB,T5E 6A3,Canada,,,,,,,(780) 478-3330,0,,Chinese,$$
47807,233aac4b3f894961,E & W Restaurant,Daily 11am-9:30pm,1011 2 St N,Three Hills,AB,T0M 2A0,Canada,Jing,Tan,,,,,(403) 443-2388,1,,Chinese,$
47808,23461fe4e5609374,Sushi Wasabi,"Mon-Tue Closed, Wed-Sun 4pm-8:30pm",5714 111 St NW,Edmonton,AB,T6H 3G1,Canada,,,,,,,(780) 433-0533,0,,Japanese,$$
47809,239dac2978be3c3c,Golden Taste Jin Dao Jiu Jia,,2940 Ellwood Dr SW,Edmonton,AB,T6X 0A9,Canada,,,,,,,(780) 430-6380,0,,Chinese,
47810,23b736ad7ef13387,The Alley,"Mon-Thu Noon-9pm, Fri-Sat Noon-10pm, Sun Noon-9pm",11966 104 Ave NW,Edmonton,AB,T5K 0G6,Canada,,,,,,,(780) 761-6082,0,shop@the-alley.ca,Taiwanese,$$
47811,2404d83619937947,House of Mein,,2305 Rabbit Hill Rd NW,Edmonton,AB,T6R 3L6,Canada,,,,,,,(780) 435-4222,0,,Chinese,
47812,249afe1f452154ee,Good Buddy,Daily 11am-10pm,2059 111 St NW,Edmonton,AB,T6J 4V9,Canada,Hua,Lin,,,,,(780) 432-6050,1,goodbuddysouthedmonton@gmail.com,Chinese,$$
47813,24c71099655120e4,House Of Hong Restaurant,"Mon 3:30pm-7:30pm, Tue Closed, Wed-Sun 3:30pm-7:30pm",10209 100 Ave,Fort Saskatchewan,AB,T8L 1Y7,Canada,,,,,,,(780) 998-7878,0,,Chinese,$$
47814,24ca0ecbe1ba9bd3,New Orion Restaurant,"Mon-Thu 11am-7pm, Fri 11am-8pm, Sat Midnight-7pm, Sun Closed",4808 52 Ave,High Prairie,AB,T0G 1E0,Canada,Ted,Vuong,,,,,(780) 523-3928,1,,Chinese,$$
47815,250d2b213c3a58d4,BLACK PEPPER ASIAN STREET FAIR | 美食节小吃拼盘,"Mon-Tue Closed, Wed 11am-9pm, Thu 11am-9:30pm, Fri 11am-10pm, Sat 10am-10pm, Sun 10am-9pm",1414 8 St SW,Calgary,AB,T2R 1J6,Canada,,,,,,,(403) 460-6303,0,,Japanese,$
47816,2524b7808a8c36fc,KIWA Restaurant,"Mon Closed, Tue-Thu 11am-2:30pm 5pm-9:30pm, Fri 11am-2:30pm 5pm-10pm, Sat Noon-10pm, Sun Noon-9pm",6626 4 St NE,Calgary,AB,T2K 6H1,Canada,,,,,,,(587) 880-4489,0,,Korean; Chinese,$
47817,25417d0ee1585097,Y93 Sushi Crave Japanese Cafe,"Mon Closed, Tue-Thu 11am-7:30pm, Fri-Sat 11am-8:30pm, Sun 11am-7:30pm",22 Midlake Blvd SE,Calgary,AB,T2X 2X7,Canada,Linny,Hoang,,,2018,,(403) 457-2822,2,general@y93kitchen.com,Japanese,$$
47818,2632cafe66bd6cbf,Wally's Kitchen,"Mon 3pm-9pm, Tue-Fri 11am-10pm, Sat-Sun Noon-10pm",9302 100 St,Grande Prairie,AB,T8V 2K9,Canada,Chen,Mah,,,,,(780) 532-6969,1,,Chinese,$
47819,26a0f8af64de8079,Golden Gate Restaurant,"Mon 4pm-10pm, Tue Closed, Wed-Thu 4pm-10pm, Fri-Sat 4pm-11pm, Sun 4pm-10pm",430 Acadia Dr SE,Calgary,AB,T2J 0B2,Canada,Ken,Wong,,,,,(403) 255-1515,1,,Chinese,$$
47820,2779b52f5503a859,Quan's Cafe,"Mon-Fri 10am-7pm, Sat 11am-7pm, Sun Closed",11148 142 St NW,Edmonton,AB,T5M 4G5,Canada,Eddie,Poloprutsky,,,,,(780) 757-8677,1,,Vietnamese; Chinese,$$
47821,27cdb02b7554f080,Yoshi Grill,"Mon-Tue 11am-9pm, Wed Closed, Thu-Sat 11am-9:30pm, Sun 11am-9pm",204 5 Ave W,Cochrane,AB,T4C 1X3,Canada,Binh,Nguyen,,,,,(403) 981-9888,1,katherinechan926@gmail.com,Chinese,$
47822,28036ab80579bbf8,Mumbai Bites,"Mon Closed, Tue-Wed 4pm-9pm, Thu Noon-9pm, Fri-Sat Noon-10pm, Sun Noon-9pm",1214 9 Ave SE,Calgary,AB,T2G 0T1,Canada,,,,,,,(587) 319-6600,0,info@mumbaibites.ca,Indian; Chinese,
47823,282b249a4f8cac92,Umi Ramen & Dimsum,,9713 Hardin St,Wood Buffalo,AB,T9H 1L2,Canada,,,,,,,(780) 790-9398,0,,Japanese; Thai,
47824,2857b948a0e4a5f4,Alley Deep Fried Skewer Xiao Xiang Zha Chuan,,5926 104 St NW,Edmonton,AB,T6H 2K3,Canada,,,,,,,(780) 705-1535,0,,Japanese; Chinese,$
47825,285cb7b5d7af7399,Shanghai Express,,10025 Jasper Ave NW,Edmonton,AB,T5J 1S6,Canada,,,,,,,(780) 428-3338,0,,Chinese,$
47826,286df5019dff9706,China Village,"Mon-Thu 4pm-10:30pm, Fri-Sat 4pm-11:30pm, Sun 4pm-10:30pm",13124 66 St NW,Edmonton,AB,T5C 0B1,Canada,,,,,1980,,(780) 476-4727,0,,Chinese,$$
47827,2876486eda6f1876,Taste of North China Da Dong Bei,,10016 82 Ave NW,Edmonton,AB,T6E 1Z3,Canada,,,,,,,(780) 428-5468,0,,Chinese,
47828,288695207f7ea2c1,Midori Japanese Cafe,"Mon-Sat 11:30am-8:30pm, Sun Closed",1054 17 Ave SW,Calgary,AB,T2T 0A5,Canada,Siyoung,Park,,,1997,,(403) 244-3787,1,info@midorijapan.ca,Korean; Japanese,$$
47829,28a93dea063671ab,Kims Katsu Cochrane,"Tue-Wed Closed, Thu-Mon 11:30am-2:15pm 4:30pm-8:15pm",416 1st St W,Cochrane,AB,T4C 1X8,Canada,,,,,,,(587) 493-0384,0,,Japanese,
47830,28d2d3313896986c,Hong Kong Restaurant,"Mon-Sat 11am-8pm, Sun Closed",5027 50 St,Barrhead,AB,T7N 1G5,Canada,,,debra.lei8@gmail.com,,,,(780) 674-2003,0,debra.lei8@gmail.com,Chinese,$$$
47831,28dda5ad6e83320f,Panda Hut's Mongolia Express,"Mon-Thu 10:30am-9pm, Fri-Sat 10:30am-10pm, Sun 10:30am-9pm",6100 50 St,Leduc,AB,T9E 7L2,Canada,Victor H.,Ho,,,,,(780) 986-0191,2,,Vietnamese; Chinese,$$
47832,296fb3e9868696d7,Hong Kong Restaurant,"Mon-Sat 3:30pm-9pm, Sun Closed",5414 46 Ave,Taber,AB,T1G 2A9,Canada,Julia,Ho,,,,,(403) 223-1328,1,,Chinese,$$
47833,29814aefa3d8664b,Harvest Chinese Restaurant,"Mon-Tue 1pm-10pm, Wed Closed, Thu 1pm-10pm, Fri-Sat 1pm-11pm, Sun 1pm-10pm",9010 75 St NW,Edmonton,AB,T6C 2H4,Canada,L. I.,Yan,,,,,(780) 469-2786,1,,Chinese,$$
47834,29c0a4cb6bbc7c29,Spring Sun Restaurant,"Mon Closed, Tue-Sat 11am-8:30pm, Sun 4pm-8:30pm",4816 53 Ave,Barrhead,AB,T7N 1H2,Canada,,,,,,,(780) 674-5355,0,,Chinese,$$
47835,2a31df8c74515c9c,Chicken For Lunch,"Mon-Fri 11:30am-1:30pm, Sat-Sun Closed",10060 Jasper Ave NW,Edmonton,AB,T5J 3R8,Canada,Amy,Quon,,,,,(780) 425-9614,1,,Chinese,$
47836,2ab30f5f4282a663,Old Szechuan Chinese Restaurant,"Mon 4pm-10pm, Tue Closed, Wed-Sun 4pm-10pm",10016 82 Ave NW,Edmonton,AB,T6E 1Z3,Canada,,,,,,,(780) 428-5468,0,,Chinese,$$
47837,2ad5e931fe8171c5,Oriental Delight,"Mon-Fri 10am-9pm, Sat Closed, Sun 11am-6pm",8882 170 St NW,Edmonton,AB,T5T 4J2,Canada,,,,,,,(780) 444-1334,0,,Chinese,
47838,2b1519f016c67b08,Dorinku Osaka,"Mon-Thu 11:30am-2pm 4pm-11pm, Fri-Sat 11:30am-2pm 4pm-Midnight, Sun 11:30am-2pm 4pm-10pm",10328 Jasper Ave NW,Edmonton,AB,T5J 1Y7,Canada,Toshiyuki,Iwai,,,,,(780) 761-9990,1,dorinkuosaka@gmail.com,Japanese,$$
47839,2bc9aac97539c8dc,clay pot Asian food kitchen,Daily Noon-11pm,2122 Crowchild Trl NW,Calgary,AB,T2M 3Y7,Canada,,,claypotricecalgary@gmail.com,,,,(403) 452-9855,0,claypotricecalgary@gmail.com,Chinese,
47840,2bec11c8a89a5fbe,Cafe De Tropika,,3040 Calgary Trl NW,Edmonton,AB,T6J 6V4,Canada,,,cafedetropika@cprooffice.com,,,,(780) 440-1328,0,,Chinese,$$$
47841,2c059b296af0698b,Po-ke,"Mon-Tue 11am-8pm, Wed-Sat 11am-9pm, Sun 11am-8pm",908 Centre St N,Calgary,AB,T2E 2P7,Canada,,,,,2017,,(403) 735-6129,0,info@po-ke.ca,Japanese,$$
47842,2cd6355decf2f2ad,Nikko Sushi,"Mon-Fri 11am-9:30pm, Sat Noon-9:30pm, Sun Closed",740 Alberta St,Brooks,AB,T1R 1B8,Canada,,,,,,,(403) 362-8868,0,,Japanese,$$
47843,2d3bbe7db6b13893,New Dragon Chinese Restaurant,,17743 98A Ave NW,Edmonton,AB,T5T 5W8,Canada,,,,,,,(780) 486-1888,0,,Chinese,
47844,2d3f4f4007777e7d,Bobby Chao's,"Mon 11am-9pm, Tue Closed, Wed-Fri 11am-9pm, Sat-Sun 10am-9pm",34 Edgedale Dr NW,Calgary,AB,T3A 2R4,Canada,Gary,Poloz,,,,,(403) 207-7840,1,,Vietnamese; Chinese,$$
47845,2d4428cbcc2a2a4d,Xu Hue,"Mon-Tue 10am-8pm, Wed Closed, Thu 10am-8pm, Fri-Sun 10am-8:30pm",10548 97 St NW,Edmonton,AB,T5H 2L2,Canada,Tran,Thuan,,,,,(780) 426-7775,1,,American; Vietnamese; Chinese,$
47846,2da235f0aa5ab985,Maple Garden Restaurant,"Mon Closed, Tue-Sun 11am-8pm",181 White Earth St,Smoky Lake,AB,T0A 3C0,Canada,Yanhong,Hu,,,,,(780) 656-4355,1,,Chinese,
47847,2dc4564531315fb5,Yum Yum Village,"Mon-Fri 11am-8pm, Sat 4pm-8pm, Sun Closed",4812 49 Ave,St Paul,AB,T0A 3A3,Canada,,,,,,,(780) 942-2350,0,,Chinese,
47848,2dc8002658d9f8ba,Kita North,"Mon-Fri 11am-9pm, Sat 2pm-9pm, Sun Closed",9809 100 St,Peace River,AB,T8S 1S2,Canada,Shan,Su,,,,,(780) 624-9582,1,,Japanese; Chinese,$$
47849,2de55621129636a1,Good Buddy Restaurant,"Mon-Thu 10:30am-9pm, Fri-Sat 10:30am-10:30pm, Sun 10:30am-9pm",9499 137 Ave NW,Edmonton,AB,T5E 5R8,Canada,John,Ho,,,2002,,(780) 406-3838,2,,Chinese,$$
47850,2e44d016310b52e5,Kujira,"Mon Closed, Tue-Sat 11:30am-8:30pm, Sun Closed",5006 50 St,Whitecourt,AB,T7S 2A1,Canada,,,,,,,(780) 396-8881,0,,Japanese,$$
47851,2ef53e6bd0c4c1c5,YYC Hakka & Momo Junction,,8560 8A Ave SW,Calgary,AB,T3H 1T1,Canada,,,,,,,(403) 727-4152,0,,American; Chinese,
47852,2f03bfc781b0fbd0,Famous Chinese Restaurant,"Mon Noon-10pm, Tue 4:30pm-10pm, Wed-Sun Noon-10pm",702 10 St,Canmore,AB,T1W 2A6,Canada,Vee,Lee,,,1988,,(403) 678-9535,2,info@famouschineserestaurant.com,Chinese,$$
47853,2f0d2dd15b286bf9,China Marble Express,,10566 97 St NW,Edmonton,AB,T5H 2L2,Canada,,,,,,,(780) 760-2808,0,,Chinese,
47854,2f170becb679a6db,Peace Garden Restaurant,"Mon-Fri 11am-10pm, Sat-Sun 11:30am-10pm",10016 100 St,Peace River,AB,T8S 1Z1,Canada,,,,,,,(780) 624-1048,0,,Chinese,$$
47855,2f19549be2017a39,The Rice Bowl,"Mon-Fri 11am-10pm, Sat-Sun Noon-10pm",151 Loutit Rd,Wood Buffalo,AB,T9K 0K6,Canada,,,,,,,(780) 750-3939,0,,Chinese; Thai,$$
47856,2fa7bba52cf406a4,Toyo Sushi,Daily 10:30am-9pm,16946 107 Ave NW,Edmonton,AB,T5P 4C3,Canada,,,toyosushi98@gmail.com,,2018,,(780) 451-8166,0,toyosushi98@gmail.com,Canadian; Japanese,$
47857,2fd5f98eee9c8425,Chun Jang,"Mon-Sat 11:30am-8pm, Sun Closed",8650 112 Ave NW,Calgary,AB,T3R 0R5,Canada,,,,,,,(403) 208-5025,0,,Korean; Chinese,
47858,30185265200c85b0,Wonton King,"Mon-Sat 11am-3pm, Sun Closed",3449 12 St NE,Calgary,AB,T2E 6S6,Canada,Judy,Chiu,,,1980,,(403) 291-3538,1,,Chinese,$
47859,3056fda06a1dc230,Carino,"Mon-Tue Closed, Wed-Thu 5pm-10pm, Fri-Sat Noon-2pm 5am-11pm, Sun Noon-2pm 5am-9pm",2210 4 St SW,Calgary,AB,T2S 1W9,Canada,Toshi,Karino,,,,,(403) 454-7668,1,toshi@eatcarino.com,Japanese; Italian,$$
47860,30647a5e98d58e0f,Super Bowl Restaurant,"Mon 9am-8pm, Tue Closed, Wed-Sat 9am-8pm, Sun 9am-7pm",431 3 Ave N,Vauxhall,AB,T0K 2K0,Canada,,,,,,,(403) 654-4448,0,,Chinese,$$
47861,30af2572d6e1c722,Szechuan Castle,"Mon-Fri 11am-10pm, Sat-Sun 3pm-10pm",15415 111 Ave NW,Edmonton,AB,T5M 2R5,Canada,Phat,Hoa,,,1989,,(780) 484-6060,2,hello@szechuancastle.com,Chinese,$$
47862,30dc9bb2e490a87e,Green Island Restaurant,"Mon Closed, Tue-Sun 11am-8:30pm",5001 50 Ave,Calmar,AB,T0C 2L2,Canada,,,,,,,(403) 882-2822,0,,Chinese,
47863,30f3ef8df28cc563,Aroma East Indian Cuisine,"Mon-Fri 9:30am-8pm, Sat 9:30am-7pm, Sun 9:30am-5pm",7629 38 Ave NW,Edmonton,AB,T6K 3Y7,Canada,A.,Amit,,,,,(780) 554-6257,1,,Indian; Chinese,
47864,315d1df10fce465f,Hakka Garden,"Mon-Thu 3pm-10pm, Fri-Sun 1pm-10pm",6510 4 St NE,Calgary,AB,T2K 6H2,Canada,,,,,,,(403) 453-7786,0,,American; Chinese,
47865,31772876ec6dcaa5,Good Buddy,"Mon-Thu 11:30am-9pm, Fri 11:30am-10pm, Sat 11am-10pm, Sun 11am-9pm",3026 Granville Dr,Edmonton,AB,T5T 4V3,Canada,,,goodbuddywest@gmail.com,,,,(780) 752-8833,0,goodbuddywest@gmail.com,Chinese,$$
47866,3182ff96df15894c,Chinese Dumpling House | 10% off for pickup,,10044 82 Ave NW,Edmonton,AB,T6E 1Z3,Canada,,,,,,,(780) 433-5794,0,,Chinese,
47867,31d58cd9c3fed1c4,Twin Dragon,"Mon-Fri 11am-9pm, Sat-Sun 4pm-9pm",5112 52 Ave,Drayton Valley,AB,T7A 1C9,Canada,,,dvtwindragon@gmail.com,,,,(780) 542-3737,0,dvtwindragon@gmail.com,Chinese,$$
47868,32796afebfd39f7b,House of Mein,,19910 Lessard Rd NW,Edmonton,AB,T6M 0T9,Canada,,,,,,,(780) 341-6936,0,,Chinese,
47869,332cb84578d6bea0,Truedan,"Mon-Thu Noon-9:30pm, Fri-Sat Noon-10:30pm, Sun Noon-9:30pm",2318 Centre St N,Calgary,AB,T2E 2P8,Canada,,,,,,,(587) 351-6088,0,,Taiwanese,$$
47870,334804cbd8d5bcd5,Ramen Ichinen,"Mon-Sat 11am-3pm 5pm-8pm, Sun Closed",3132 26 St NE,Calgary,AB,T1Y 6Z1,Canada,Megumi,Matsumoto,,,,,(403) 454-2646,2,ichinenramen@gmail.com,Japanese,$$
47871,334ba125dcb934a7,J and J Takeout,"Mon-Fri 11am-8pm, Sat 4pm-8pm, Sun Closed",3 Park Lane Dr,Strathmore,AB,T1P 1K2,Canada,,,jimmychiu@jandjtakeout.com,,,,(403) 901-0393,0,jimmychiu@jandjtakeout.com,Chinese,
47872,337e0b00c4b35975,Kabuku Downtown,"Mon-Fri 11am-8:30pm, Sat-Sun Closed",414 3 St SW,Calgary,AB,T2P 1R2,Canada,,,,,,,(403) 237-8884,0,calgary@kabuku.ca,Japanese,$$$
47873,33e7d481becd3101,WHAT THE POKE,"Mon Closed, Tue-Thu 10am-7:30pm, Fri 10am-7pm, Sat 11am-7:30pm, Sun Noon-6:30pm",901 6 Ave SW,Calgary,AB,T2P 0V7,Canada,,,,,,,(780) 952-5066,0,,Chinese,
47874,33f8e1c755f92df0,Pocket Holic,"Mon-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9pm",304 10 St NW,Calgary,AB,T2N 1V8,Canada,,,,,,,(403) 888-5593,0,,Japanese,
47875,340895773c2e503f,Sizzling Wok,"Mon-Fri 9:30am-9pm, Sat 9:30am-6pm, Sun 11am-5pm",4747 67 St,Red Deer,AB,T4N 6H3,Canada,,,,,,,(403) 348-0567,0,,Chinese,$$
47876,340e20f59103d3d9,Panda King,"Mon Closed, Tue-Fri 11am-8pm, Sat-Sun Noon-8pm",10211 100 St,Westlock,AB,T7P 2G5,Canada,,,,,,,(780) 349-6338,0,,Chinese,$$
47877,343897bcea14b8b2,Yume Sushi,"Mon Closed, Tue-Fri 11am-2pm 4:30pm-9pm, Sat-Sun Noon-3pm 4:30am-9pm",100 Marina Dr,Chestermere,AB,T1X 0A9,Canada,Yue,Tan,,,,,(403) 387-3332,1,,Japanese,$$
47878,34fb317924ca6ef1,Country Coco,"Mon Closed, Tue-Thu 5pm-10:30pm, Fri 5pm-11:30pm, Sat 4pm-11:30pm, Sun 4pm-10:30pm",9261 34 Ave NW,Edmonton,AB,T6E 5T5,Canada,Jongwoo,Lee,,,,,(780) 761-3334,1,countrycoco@hotmail.com,Korean; Japanese,$
47879,350786343cc51874,Buddy Wonton Seafood Restaurant,Daily 11am-9pm,10415 80 Ave NW,Edmonton,AB,T6E 1V1,Canada,Kenny,Chan,,,2002,,(780) 435-8881,2,,Chinese,$$
47880,353e932fba01a876,Dragon Chef Restaurant,"Mon-Wed 1pm-12:30am, Thu Noon-12:30am, Fri-Sun 1pm-0:30am",10706 79 Ave,Grande Prairie,AB,T8W 0G9,Canada,,,,,,,(587) 259-2818,0,,Chinese,$$
47881,35524b6f4dbc05f0,Oishidesu Ramen Shack,,4928 50 St,Red Deer,AB,T4N 1X7,Canada,,,,,,,(587) 272-4848,0,,Japanese,$
47882,35587ed62decb3a0,Bollywood Indian Cuisine,"Mon-Thu 10am-Midnight, Fri-Sat 10am-2am, Sun 10am-Midnight",1508 23 Ave NW,Edmonton,AB,T6T 0Y2,Canada,Manjeet,Negi,,,,,(780) 760-7711,1,bollywoodcuisine2020@gmail.com,Indian; Chinese,$
47883,355eda4afeb5a49c,Furusato Japanese Restaurant,"Mon Closed, Tue-Thu 5pm-9:30pm, Fri-Sun 5pm-10pm",10012 82 Ave NW,Edmonton,AB,T6E 1Z3,Canada,Yuji,Oda,,,,,(780) 439-1335,1,info@furusatoedmonton.com,Japanese,$$
47884,35e990bd3ee28464,Taste of the Orient,"Mon-Fri 11am-10pm, Sat-Sun Noon-10pm",8720 Franklin Ave,Wood Buffalo,AB,T9H 3K8,Canada,,,,,,,(780) 790-1697,0,,Chinese,$$
47885,36b14d75b5a27a80,Sushi BBQ Inn,"Mon-Thu 11am-10:30pm, Fri-Sat 11am-11pm, Sun 11am-10pm",1222 16 Ave NW,Calgary,AB,T2M 0K9,Canada,Ken Jian,Yang,,,,,(403) 282-3588,1,,Japanese,$$
47886,37113352e2cc02e5,TJ's,"Mon-Sat 11am-9pm, Sun Noon-8:30pm",10011 102 Ave,Peace River,AB,T8S 1R4,Canada,,,,,,,(780) 624-3427,0,,Chinese,$$
47887,377ce1efac8aac77,Sushi Kimu,"Mon Closed, Tue-Sat 11:30am-2:30pm 4:30pm-9:30pm, Sun 4:30pm-9:30pm",6522 4 St NE,Calgary,AB,T2K 6H2,Canada,Davinder,Heer,,,,,(587) 293-9380,1,,Japanese,$$
47888,380d7bb34134e5c5,Y-Not Indian Express,,427 Mistatim Way NW,Edmonton,AB,T5V,Canada,,,,,,,(780) 453-0026,0,,Indian; Chinese,
47889,38a235bb05b3558c,RoadKing Wok N Grill,"Mon-Fri 7:30am-10pm, Sat-Sun 8am-10pm",4949 Barlow Trl SE,Calgary,AB,T2B 3B5,Canada,,,roadkingwokgrill@gmail.com,,,,(403) 273-7698,0,roadkingwokgrill@gmail.com,Vietnamese; Chinese,$
47890,38d4a9de4b360063,GOGO CHICKEN,"Mon-Sat 11:30am-8pm, Sun Closed",3616 52 Ave NW,Calgary,AB,T2L 1V9,Canada,,,,,,,(403) 282-2217,0,,Korean; Japanese,
47891,38d95f27852ea54d,Momo Euro Asian Cuisine,,12913 97 St NW,Edmonton,AB,T5E 4C2,Canada,,,,,,,(587) 520-7979,0,,Vietnamese; Chinese,
47892,395a5823d49a89dc,Asian Connection,"Mon-Fri 11am-9:30pm, Sat-Sun 4pm-9:30pm",11 Bellerose Dr,St Albert,AB,T8N 5E1,Canada,,,,,,,(780) 459-7935,0,,Chinese,$$
47893,39ee334cf8f0d4fd,Yume Sushi,"Mon 4:30pm-8:30pm, Tue-Sat 11:30am-8:30pm, Sun 12:30pm-8:30pm",97 Elizabeth St,Okotoks,AB,T1S 1A5,Canada,,,yumesushi003@gmail.com,,2015,,(403) 982-9891,0,yumesushi003@gmail.com,Japanese,$$
47894,3a377c52b757d00b,Diana Restaurant,"Mon 11:30am-9pm, Tue Closed, Wed-Sun 11:30am-9pm",388 Centre St,Drumheller,AB,T0J 0Y4,Canada,Kenneth,Mah,,,,,(403) 823-3030,1,,Chinese,$$
